Title,Rating,votings,Duration,voting_counts
521. Hard Ticket to Hawaii,5.0,49,1h 36m,5700.0
522. Beverly Hills Ninja,5.6,49,1h 28m,45000.0
523. Blues Brothers 2000,4.9,49,2h 3m,35000.0
524. Wild America,6.4,49,1h 46m,8400.0
526. Knights of Badassdom,5.6,49,1h 26m,22000.0
527. 30 Minutes or Less,6.0,49,1h 23m,108000.0
528. Double Team,4.8,49,1h 33m,38000.0
529. Clockstoppers,5.2,49,1h 34m,15000.0
530. Bird on a Wire,6.0,49,1h 50m,49000.0
531. The Good the Bad the Weird,7.2,49,2h 10m,39000.0
532. Iron Sky: The Coming Race,5.0,49,1h 33m,12000.0
533. Tokyo Gore Police,5.9,49,1h 50m,13000.0
534. Modesty Blaise,5.0,49,1h 59m,3300.0
535. Action Jackson,5.6,49,1h 36m,13000.0
536. Suburban Commando,4.6,49,1h 30m,12000.0
537. Bulletproof Monk,5.5,49,1h 44m,53000.0
538. Once Upon a Deadpool,7.2,49,1h 58m,1800.0
539. The Toxic Avenger Part III: The Last Temptation of Toxie,4.3,49,1h 42m,5500.0
540. The Pirates! Band of Misfits,6.7,49,1h 28m,53000.0
542. Terminal,5.4,49,1h 35m,26000.0
543. The Adventures of Pluto Nash,3.9,49,1h 35m,28000.0
545. Air America,5.8,49,1h 53m,31000.0
546. Finding 'Ohana,6.1,49,2h 3m,12000.0
547. Wild Target,6.7,49,1h 38m,42000.0
548. The Monkey King,5.8,49,1h 37m,7200.0
549. Secret Headquarters,5.2,49,1h 44m,8400.0
551. Accident Man: Hitman's Holiday,5.9,49,1h 36m,6100.0
552. R.I.P.D. 2: Rise of the Damned,4.6,49,1h 42m,6200.0
553. The Pink Panther 2,5.6,49,1h 32m,50000.0
555. The Day of the Beast,7.3,49,1h 39m,25000.0
556. Yolo,6.9,49,2h 9m,3600.0
557. Blind Fury,6.3,49,1h 26m,19000.0
558. Bitch Slap,4.5,49,1h 49m,14000.0
559. Pokémon the Movie 2000,6.1,49,1h 39m,25000.0
560. Die in a Gunfight,4.5,49,1h 32m,3800.0
"561. Miraculous: Ladybug & Cat Noir, the Movie",6.1,49,1h 45m,7400.0
562. Wingwomen,5.7,49,1h 56m,7500.0
563. Next Gen,6.6,49,1h 46m,20000.0
564. Gotcha!,6.2,49,1h 41m,9800.0
565. Pootie Tang,5.3,49,1h 21m,15000.0
567. Panda Plan,5.1,49,1h 39m,1200.0
568. If Looks Could Kill,5.8,49,1h 28m,8100.0
569. Perrier's Bounty,6.3,49,1h 28m,7800.0
572. Sherlock Jr.,8.2,49,45m,61000.0
573. Money Talks,6.2,49,1h 37m,32000.0
574. Vacation Friends 2,5.4,49,1h 46m,9600.0
575. The Takedown,5.8,49,1h 59m,9200.0
576. Remo Williams: The Adventure Begins,6.4,49,2h 1m,14000.0
577. Hobo with a Shotgun,6.1,49,1h 26m,50000.0
578. The January Man,5.5,49,1h 37m,9600.0
579. Hatari!,7.1,49,2h 37m,15000.0
580. Stop! Or My Mom Will Shoot,4.4,49,1h 27m,46000.0
581. Kopps,6.7,49,1h 30m,24000.0
582. The Lovebirds,6.1,49,1h 26m,28000.0
583. Jui kuen II,7.5,49,1h 42m,50000.0
584. Superfast!,4.2,49,1h 39m,11000.0
585. The Return of Swamp Thing,4.7,49,1h 28m,6600.0
586. Big Game,5.4,49,1h 50m,36000.0
587. The Medallion,5.2,49,1h 28m,45000.0
588. The Red Envelope,7.9,49,2h 5m,49.0
589. Metro,5.6,49,1h 57m,30000.0
590. Flickering Lights,7.5,49,1h 49m,25000.0
591. The Chase,5.9,49,1h 34m,23000.0
592. Surf Ninjas,5.1,49,1h 27m,9300.0
593. The Blind Swordsman: Zatoichi,7.4,49,1h 56m,52000.0
594. Ishtar,4.7,49,1h 47m,12000.0
595. Dead Snow 2: Red vs. Dead,6.8,49,1h 40m,28000.0
597. Observe and Report,5.8,49,1h 26m,66000.0
598. Skiptrace,5.6,49,1h 47m,23000.0
599. The 10th Victim,6.6,49,1h 32m,5300.0
600. The Misfit Brigade,5.7,49,1h 39m,2300.0
601. Trollhunters: Rise of the Titans,6.6,49,1h 44m,6500.0
602. Dan Da Dan: First Encounter,8.2,49,1h 23m,2600.0
603. The Silencers,5.9,49,1h 42m,4000.0
604. Chasers,5.2,49,1h 42m,7400.0
605. Unstoppable,6.6,49,1h 56m,6200.0
606. Deathgasm,6.3,49,1h 26m,20000.0
607. Raw Force,5.4,49,1h 26m,2500.0
608. Allan Quatermain and the Lost City of Gold,4.6,49,1h 39m,11000.0
609. Batman and Harley Quinn,5.9,49,1h 14m,16000.0
610. Company Business,5.7,49,1h 38m,3500.0
611. Bad Company,5.6,49,1h 56m,51000.0
612. Yellowbeard,5.9,49,1h 36m,8800.0
613. 3 Ninjas: High Noon at Mega Mountain,3.0,49,1h 33m,13000.0
614. Supercop,7.0,49,1h 31m,25000.0
615. The Meteor Man,5.2,49,1h 40m,9100.0
616. In Order of Disappearance,7.1,49,1h 56m,30000.0
617. See Spot Run,5.4,49,1h 34m,9900.0
618. Turbo Kid,6.7,49,1h 33m,30000.0
619. Armed and Dangerous,5.7,49,1h 28m,13000.0
620. Double Trouble,4.2,49,1h 26m,2200.0
621. Om Shanti Om,6.8,49,2h 42m,52000.0
622. Drillbit Taylor,5.7,49,1h 50m,63000.0
624. Mr. Nice Guy,6.2,49,1h 28m,30000.0
625. 3 Ninjas: Knuckle Up,4.4,49,1h 25m,6600.0
626. K-9,6.1,49,1h 41m,36000.0
627. Blankman,5.1,49,1h 32m,11000.0
628. Die Hart 2: Die Harter,4.3,49,1h 32m,5500.0
630. The Hunter,6.2,49,1h 37m,7400.0
631. Ride On,6.3,49,2h 6m,6700.0
633. Paws of Fury: The Legend of Hank,5.8,49,1h 38m,7100.0
634. Caged Heat,5.3,49,1h 20m,3300.0
635. Brannigan,6.1,49,1h 51m,6800.0
636. Wheels on Meals,7.0,49,1h 40m,16000.0
637. Debt Collectors,5.8,49,1h 37m,5800.0
638. Bad Ass,5.5,49,1h 30m,20000.0
639. Dark Web: Cicada 3301,5.0,49,1h 44m,2700.0
640. Armour of God,6.9,49,1h 28m,23000.0
641. Kubi,6.4,49,2h 11m,1300.0
642. Hatchet II,5.5,49,1h 25m,16000.0
643. Cockneys vs Zombies,5.9,49,1h 28m,21000.0
644. Max Keeble's Big Move,5.4,49,1h 26m,9000.0
645. Catchfire,5.3,49,1h 56m,4800.0
646. Beat the Devil,6.4,49,1h 29m,11000.0
647. A Thousand & One Nights,6.5,49,2h 8m,937.0
648. Project A,7.2,49,1h 45m,19000.0
649. Rats!,7.8,49,1h 25m,93.0
650. Dragon Ball Z: Battle of Gods,7.1,49,1h 25m,31000.0
651. Knockin' on Heaven's Door,7.8,49,1h 27m,35000.0
652. Night of the Demons,4.7,49,1h 33m,8800.0
653. Cannonball!,5.5,49,1h 33m,5500.0
654. One Piece: The Movie,6.9,49,51m,9100.0
655. They Call Me Jeeg Robot,7.0,49,1h 52m,17000.0
656. Smokey and the Bandit Part 3,3.5,49,1h 25m,10000.0
657. Sholay,8.1,49,2h 42m,60000.0
658. Summer Wars,7.4,49,1h 54m,33000.0
659. George and the Dragon,5.6,49,1h 33m,4500.0
660. Outlaw Johnny Black,5.6,49,2h 10m,1800.0
661. Delhi Belly,7.6,49,1h 43m,33000.0
662. Bajrangi Bhaijaan,8.1,49,2h 43m,104000.0
663. The Hard Way,6.4,49,1h 51m,23000.0
664. War on Everyone,5.8,49,1h 38m,21000.0
665. In Like Flint,6.1,49,1h 54m,6300.0
666. Riki-Oh: The Story of Ricky,7.0,49,1h 31m,16000.0
667. Let It Ride,6.8,49,1h 30m,7100.0
668. Condorman,5.7,49,1h 30m,5600.0
669. Witching and Bitching,6.4,49,1h 52m,16000.0
670. The Stunt Man,6.9,49,2h 11m,11000.0
671. Escape to Athena,5.7,49,2h 5m,6100.0
672. Sonatine,7.5,49,1h 34m,24000.0
673. Gringo,6.1,49,1h 51m,33000.0
"674. Big Mommas: Like Father, Like Son",4.5,49,1h 47m,30000.0
675. Wasabi,6.6,49,1h 34m,44000.0
677. Banana Joe,6.3,49,1h 36m,9300.0
678. All About the Benjamins,5.8,49,1h 35m,16000.0
679. High Heat,4.9,49,1h 24m,3000.0
680. Chennai Express,6.2,49,2h 21m,67000.0
681. Kuffs,5.9,49,1h 42m,12000.0
682. Pawn Shop Chronicles,5.9,49,1h 52m,12000.0
"683. War, Inc.",5.5,49,1h 47m,23000.0
684. Skinford: Death Sentence,4.7,49,1h 25m,777.0
685. Jackass Number Two,7.0,49,1h 32m,81000.0
686. Firewalker,5.1,49,1h 45m,8200.0
687. Armour of God 2: Operation Condor,7.2,49,1h 20m,24000.0
688. Danger: Diabolik,6.5,49,1h 45m,7600.0
689. Victor Crowley,5.5,49,1h 23m,7600.0
692. The Breed,5.1,49,1h 31m,15000.0
693. Violet & Daisy,6.0,49,1h 28m,14000.0
694. Smokey and the Bandit II,5.3,49,1h 40m,18000.0
695. Shimmer Lake,6.3,49,1h 26m,17000.0
696. 100 dni do matury,5.3,49,1h 50m,125.0
697. Vanguard,4.7,49,1h 47m,7000.0
698. Marry My Dead Body,7.0,49,2h 10m,6800.0
699. D.C. Cab,5.5,49,1h 40m,5400.0
700. City Hunter,6.3,49,1h 40m,13000.0
701. First Strike,6.6,49,1h 47m,23000.0
702. Dunki,6.5,49,2h 40m,81000.0
703. The Ambushers,5.3,49,1h 42m,2400.0
704. Our Man Flint,6.4,49,1h 48m,7400.0
705. Midnight Runners,7.3,49,1h 49m,11000.0
706. Pokémon 3 the Movie: Spell of the Unown,5.8,49,1h 33m,16000.0
707. Veteran,7.0,49,2h 3m,8600.0
708. Inferno,5.2,49,1h 35m,11000.0
709. Opportunity Knocks,6.0,49,1h 43m,3500.0
710. Cats & Dogs: The Revenge of Kitty Galore,4.4,49,1h 22m,17000.0
711. Chinese Zodiac,6.0,49,1h 49m,25000.0
"712. Yes, Madam!",6.7,49,1h 33m,3300.0
713. The Heist of the Century,7.1,49,1h 54m,11000.0
714. Son of Rambow,7.0,49,1h 36m,33000.0
715. Boruto: Naruto the Movie,7.7,49,1h 35m,13000.0
716. Dinosaur Valley Girls,3.3,49,1h 34m,334.0
717. The Glimmer Man,5.4,49,1h 31m,22000.0
718. Money Plane,3.2,49,1h 22m,5900.0
719. Superwho?,6.2,49,1h 22m,4100.0
721. The In-Laws,7.3,49,1h 43m,11000.0
722. The Crow: Wicked Prayer,3.0,49,1h 39m,10000.0
723. Gunless,6.4,49,1h 29m,4100.0
724. The Man,5.5,49,1h 23m,27000.0
"725. OSS 117: Cairo, Nest of Spies",7.0,49,1h 39m,24000.0
726. We Still Steal the Old Way,5.2,49,1h 30m,1400.0
727. 200% Wolf,5.9,49,1h 38m,1300.0
728. I Love Trouble,5.4,49,2h 3m,13000.0
729. Stockholm Bloodbath,4.7,49,2h 25m,1300.0
730. My Science Project,5.9,49,1h 34m,6700.0
731. Lake Michigan Monster,6.3,49,1h 18m,1200.0
732. America: The Motion Picture,5.6,49,1h 38m,7700.0
733. Murderers' Row,5.8,49,1h 45m,2600.0
734. In China They Eat Dogs,7.3,49,1h 31m,24000.0
735. Honky Tonk Freeway,5.2,49,1h 47m,1300.0
736. Dilwale,5.1,49,2h 38m,40000.0
737. That Darn Cat,4.7,49,1h 29m,5000.0
738. So Undercover,5.0,49,1h 34m,22000.0
739. SuperBob,5.9,49,1h 22m,3000.0
740. Mr. Nanny,3.8,49,1h 24m,10000.0
742. Pirates,6.0,49,2h 1m,9800.0
743. True Memoirs of an International Assassin,5.9,49,1h 38m,25000.0
744. Showtime,5.6,49,1h 35m,66000.0
746. The Nude Bomb,5.1,49,1h 34m,3700.0
747. Fled,5.4,49,1h 38m,10000.0
748. Tentacles,3.8,49,1h 42m,4800.0
749. Dead Heat,6.1,49,1h 24m,9600.0
750. New Kids Turbo,6.4,49,1h 24m,18000.0
754. Taxi 2,6.5,49,1h 28m,61000.0
756. Pink Cadillac,5.4,49,2h 2m,13000.0
757. Alan Partridge,6.9,49,1h 30m,33000.0
758. Speed Zone,4.5,49,1h 34m,3800.0
759. Excess Baggage,5.4,49,1h 41m,15000.0
761. Fuzz,5.5,49,1h 32m,2400.0
762. Return to Nuke 'Em High Volume 1,5.3,49,1h 25m,2500.0
763. Zero,6.1,49,1h 28m,38.0
764. City Hunter,6.5,49,1h 31m,6000.0
765. Eat Locals,5.4,49,1h 34m,3400.0
766. London Calling,7.5,49,1h 49m,18.0
767. Strippers vs Werewolves,3.1,49,1h 33m,2400.0
769. Cade: The Tortured Crossing,5.0,49,1h 40m,1200.0
770. Loose in London,6.3,49,1h 2m,363.0
771. Mother India,7.8,49,2h 52m,10000.0
772. Dobermann,6.5,49,1h 43m,19000.0
773. City Heat,5.5,49,1h 37m,11000.0
774. Predator World,2.2,49,1h 25m,485.0
775. You May Not Kiss the Bride,5.4,49,1h 39m,7900.0
776. Uptown Saturday Night,6.6,49,1h 44m,3000.0
777. Why We're Killing Gunther,4.8,49,1h 32m,16000.0
778. Surf Nazis Must Die,3.8,49,1h 23m,6300.0
"779. Watch Out, We're Mad",7.3,49,1h 42m,15000.0
780. Main Hoon Na,7.1,49,3h 2m,42000.0
781. Zorro: The Gay Blade,6.2,49,1h 33m,5100.0
783. McHale's Navy,4.6,49,1h 48m,7300.0
784. Operation: Endgame,4.9,49,1h 27m,11000.0
785. Krippendorf's Tribe,5.1,49,1h 34m,6500.0
786. Office Uprising,5.7,49,1h 32m,18000.0
787. Valley of the Dead,5.8,49,1h 41m,5900.0
788. Rise of the Teenage Mutant Ninja Turtles: The Movie,6.2,49,1h 22m,7400.0
789. Snake in the Eagle's Shadow,7.3,49,1h 30m,13000.0
790. Kindergarten Cop 2,4.4,49,1h 40m,4600.0
791. Avenging Angelo,5.1,49,1h 37m,10000.0
792. Maximum Ride,3.6,49,1h 28m,4700.0
793. Shamus,6.0,49,1h 46m,1700.0
794. Lucky Day,5.1,49,1h 39m,3700.0
795. Hatchet III,5.6,49,1h 21m,11000.0
796. King Kong vs. Godzilla,5.7,49,1h 31m,12000.0
798. Some Girls Do,5.5,49,1h 31m,871.0
"799. Steamboat Bill, Jr.",7.8,49,1h 10m,17000.0
800. Superintelligence,5.5,49,1h 46m,14000.0
801. Gorgeous,6.0,49,2h 1m,14000.0
802. Return to Return to Nuke 'Em High Aka Vol. 2,5.4,49,1h 25m,2400.0
804. Theodore Rex,2.4,49,1h 32m,5000.0
805. American Ninja 2: The Confrontation,5.0,49,1h 30m,10000.0
806. Truck Stop Women,4.8,49,1h 28m,983.0
807. A.R.M,7.1,49,2h 30m,8600.0
808. Ala Vaikunthapurramuloo,7.3,49,2h 43m,25000.0
809. The Myth,6.1,49,2h 2m,17000.0
810. Aquarium of the Dead,2.9,49,1h 26m,1300.0
811. The Adventures of Taura: Prison Ship Star Slammer,3.6,49,1h 26m,1400.0
812. Three Fugitives,6.2,49,1h 36m,13000.0
813. Dragon Quest: Your Story,6.5,49,1h 43m,3300.0
814. Bawaal,6.6,49,2h 17m,17000.0
815. Jailer,7.1,49,2h 48m,40000.0
816. Swashbuckler,6.0,49,1h 41m,2000.0
817. The Young Master,7.0,49,1h 45m,8600.0
818. Ratchet & Clank,5.5,49,1h 34m,12000.0
821. Real Men,6.0,49,1h 25m,5000.0
822. Habit,2.8,49,1h 21m,1500.0
823. A Gnome Named Gnorm,4.4,49,1h 24m,1500.0
824. Taxi 3,5.8,49,1h 24m,47000.0
825. Don't Mess with Grandma,6.0,49,1h 21m,148.0
826. Ryan's World the Movie: Titan Universe Adventure,1.8,49,1h 20m,663.0
827. Jackass 3D,7.0,49,1h 34m,70000.0
828. The Ambulance,6.0,49,1h 36m,4700.0
829. Hot Stuff,6.2,49,1h 31m,1600.0
830. Sheroes,3.3,49,1h 31m,1700.0
831. Chick Fight,4.8,49,1h 37m,4700.0
832. A Legend,4.7,49,2h 9m,867.0
833. Wyrmwood: Road of the Dead,6.2,49,1h 38m,19000.0
834. Foolproof,6.4,49,1h 34m,11000.0
835. The Last Mercenary,5.3,49,1h 50m,10000.0
836. The Thieves,6.8,49,2h 15m,12000.0
837. Zom 100: Bucket List of the Dead,5.5,49,2h 8m,7400.0
838. The Powerpuff Girls Movie,6.5,49,1h 13m,11000.0
839. Code Name: The Cleaner,4.6,49,1h 24m,12000.0
840. Nate and Hayes,6.1,49,1h 39m,2500.0
841. The In-Laws,5.7,49,1h 38m,18000.0
842. The Big 4,6.1,49,2h 21m,4100.0
843. One Day as a Lion,5.2,49,1h 27m,2200.0
844. Dolemite,5.7,49,1h 30m,7100.0
845. Blue Iguana,5.6,49,1h 40m,7100.0
847. You Can't Win 'Em All,5.7,49,1h 37m,1800.0
848. Police Story 2,7.1,49,1h 41m,24000.0
849. Agent Cody Banks 2: Destination London,4.6,49,1h 40m,16000.0
850. Riddle of Fire,6.5,49,1h 55m,1800.0
851. Super Fuzz,6.3,49,1h 37m,8600.0
852. Taxi 5,4.6,49,1h 42m,11000.0
853. Everybody Loves Jenifa,8.4,49,2h 15m,79.0
854. Regular Show: The Movie,7.4,49,1h 10m,6700.0
855. Nice Girls,4.2,49,1h 32m,1200.0
856. Daffy Duck's Quackbusters,7.0,49,1h 12m,2800.0
857. Cells at Work!,6.8,49,1h 49m,173.0
858. Secret Society of Second Born Royals,5.0,49,1h 39m,6700.0
859. Precious Cargo,4.6,49,1h 30m,10000.0
860. Monkey King: Hero Is Back,6.7,49,1h 29m,4900.0
861. Enter the Warriors Gate,5.4,49,1h 48m,5800.0
862. Bang Bang,5.7,49,2h 33m,27000.0
863. Zombie Town,3.8,49,1h 32m,1900.0
864. The Main Event,4.8,49,1h 41m,2800.0
865. Nude Nuns with Big Guns,3.9,49,1h 31m,6400.0
866. Poseidon Rex,2.7,49,1h 21m,1800.0
867. Range 15,4.0,49,1h 29m,5200.0
868. Wyrmwood: Apocalypse,5.5,49,1h 28m,3600.0
870. Let's Do It Again,6.7,49,1h 50m,3500.0
871. Bronco Billy,6.2,49,1h 56m,13000.0
872. The Accidental Spy,5.8,49,1h 27m,19000.0
873. The Order,4.6,49,1h 29m,9800.0
874. The Man Who Feels No Pain,7.3,49,2h 14m,9400.0
875. Safety Last!,8.1,49,1h 14m,24000.0
876. Young Lion of the West,5.2,49,1h 33m,107.0
877. Wild Oats,5.7,49,1h 26m,4900.0
878. Secretly Greatly,6.8,49,2h 4m,5500.0
879. Lazer Team,5.5,49,1h 42m,9600.0
881. The Legend of Awesomest Maximus,4.2,49,1h 30m,3400.0
882. Chillerama,5.6,49,2h,5000.0
883. Dudes & Dragons,4.7,49,2h 2m,1400.0
884. Twinkle Twinkle Lucky Stars,6.2,49,1h 45m,4700.0
885. The Pirates: The Last Royal Treasure,6.1,49,2h 6m,5100.0
886. CC2C,4.3,49,2h 34m,10000.0
887. Rowdy Rathore,5.8,49,2h 20m,25000.0
888. The Fearless Hyena,6.6,49,1h 38m,5700.0
889. MFKZ,6.7,49,1h 34m,5400.0
890. Mo' Money,5.5,49,1h 29m,8500.0
891. Zorro,6.4,49,2h,4700.0
892. Ronal the Barbarian,6.5,49,1h 29m,14000.0
893. Rise of the Footsoldier 3,5.8,49,1h 39m,2600.0
894. Road to Ninja - Naruto the Movie,7.6,49,1h 49m,8800.0
895. Dylan Dog: Dead of Night,5.1,49,1h 47m,16000.0
896. Kizumonogatari Part 1: Tekketsu,7.3,49,1h 4m,4200.0
897. Baby Assassins,6.4,49,1h 35m,1700.0
898. The Legend,7.1,49,1h 40m,8500.0
899. Tai Chi Master,7.2,49,1h 36m,11000.0
901. Konosuba!: God's Blessing on This Wonderful World! - Legend of Crimson,7.8,49,1h 30m,6100.0
902. Minnal Murali,7.8,49,2h 38m,34000.0
903. Jane and the Lost City,4.4,49,1h 33m,682.0
904. Coffee & Kareem,5.2,49,1h 28m,15000.0
905. Attack of the 60 Foot Centerfolds,4.0,49,1h 24m,1100.0
906. Operation Dumbo Drop,5.2,49,1h 47m,9900.0
907. Non Negotiable,5.4,49,1h 27m,1200.0
908. Dance of the Dead,5.8,49,1h 27m,12000.0
909. Happy New Year,5.0,49,3h,43000.0
910. Drive,6.6,49,1h 40m,7200.0
911. Camouflage,4.6,49,1h 38m,2200.0
912. Grand Theft Auto,5.4,49,1h 24m,3100.0
913. Stewardess School,4.2,49,1h 29m,1700.0
914. Undead,5.3,49,1h 37m,15000.0
915. Hitman 2,6.2,49,1h 54m,100.0
916. Mr. Vampire,7.3,49,1h 36m,4900.0
917. The Office Games,6.1,49,1h 35m,113.0
918. Let the Bullets Fly,7.3,49,2h 12m,14000.0
919. Twin Dragons,6.4,49,1h 44m,13000.0
920. Scaramouche,7.5,49,1h 55m,6600.0
921. Double Trouble,7.1,49,1h 39m,12000.0
922. The Lady Vanishes,6.0,49,1h 35m,3100.0
923. Welcome to the Jungle,4.9,49,1h 35m,14000.0
924. Seal Team,5.6,49,1h 41m,1900.0
925. Mortal World,7.6,49,1h 47m,33000.0
926. Taxi 4,5.6,49,1h 31m,32000.0
927. Dragons Forever,7.1,49,1h 42m,9900.0
928. Plunkett & Macleane,6.3,49,1h 39m,11000.0
929. Fay Grim,6.1,49,1h 58m,5000.0
930. Ludo,7.6,49,2h 30m,45000.0
931. Mission: Cross,6.1,49,1h 45m,2600.0
932. Checkered Ninja,7.1,49,1h 23m,6800.0
933. Le Magnifique,7.1,49,1h 35m,6700.0
934. The Navigator,7.5,49,59m,12000.0
935. Why Don't You Play in Hell?,7.1,49,2h 9m,9300.0
936. Journey to the West: Conquering the Demons,6.7,49,1h 50m,14000.0
937. Tillu Square,6.6,49,2h 17m,3400.0
938. Double Threat,4.6,49,1h 32m,1500.0
939. Moonwalkers,6.1,49,1h 36m,10000.0
940. Sailor Moon Cosmos,7.3,49,2h 40m,831.0
941. Ivy + Bean,6.0,49,56m,422.0
942. Prisoners of the Lost Universe,3.7,49,1h 34m,2100.0
943. Herbie Goes to Monte Carlo,5.7,49,1h 45m,8400.0
944. Double Down,4.1,49,1h 33m,3600.0
945. Beast,5.2,49,2h 35m,38000.0
946. Firehouse Dog,5.5,49,1h 51m,6500.0
947. Repligator,3.0,49,1h 26m,504.0
948. Bait,5.7,49,1h 59m,13000.0
949. Ninja Cheerleaders,3.4,49,1h 21m,1900.0
950. Kill Me Three Times,5.8,49,1h 30m,25000.0
951. The Chaperone,5.1,49,1h 43m,5500.0
952. Hera Pheri,8.2,49,2h 36m,76000.0
953. Pretty Woman,5.0,49,1h 33m,176.0
954. Major Grom: Plague Doctor,6.3,49,2h 16m,14000.0
955. Beer for My Horses,4.8,49,1h 26m,2000.0
956. Blubberella,2.4,49,1h 27m,2800.0
957. Fatal Beauty,5.4,49,1h 44m,4200.0
958. The House Next Door: Meet the Blacks 2,4.1,49,1h 37m,2500.0
959. Pokemon 4Ever: Celebi - Voice of the Forest,5.8,49,1h 15m,9800.0
960. Straight to Hell,5.6,49,1h 26m,2900.0
961. The Rookies,4.0,49,1h 53m,1200.0
962. The Great Texas Dynamite Chase,5.9,49,1h 30m,838.0
963. A Better Way to Die,5.5,49,1h 41m,1800.0
964. Sundown,5.4,49,1h 43m,2600.0
966. The Actor,3.3,49,2h 8m,724.0
968. Cassino in Ischia,4.4,49,1h 53m,233.0
969. Sand Sharks,2.6,49,1h 31m,5700.0
970. Rise of the Footsoldier: The Heist,5.6,49,1h 25m,2200.0
971. Cotton Comes to Harlem,6.4,49,1h 37m,2900.0
972. How I Became a Super Hero,5.8,49,1h 37m,6300.0
973. Catch Me If You Can,5.9,49,1h 46m,794.0
974. Robotrix,5.9,49,1h 38m,1300.0
975. Brave Citizen,6.5,49,1h 52m,2500.0
976. Psychokinesis,5.9,49,1h 41m,6600.0
977. Old Men in New Cars,6.7,49,1h 35m,9900.0
978. Angry Video Game Nerd: The Movie,5.4,49,1h 55m,7700.0
979. Helen Keller vs. Nightwolves,5.2,49,1h 15m,725.0
980. Dragon Ball Z: Resurrection 'F',7.1,49,1h 34m,25000.0
981. Shout at the Devil,6.1,49,2h 30m,3600.0
983. High Heels and Low Lifes,6.1,49,1h 26m,3800.0
984. Ransomed,6.6,49,2h 12m,1500.0
985. Micmacs,7.1,49,1h 45m,32000.0
986. Showdown at the Grand,4.8,49,1h 32m,717.0
987. Awara Paagal Deewana,6.3,49,2h 38m,9600.0
989. Supercool,5.3,49,1h 32m,1600.0
990. Hanky Panky,5.6,49,1h 50m,3300.0
991. That Man from Rio,7.0,49,1h 52m,6600.0
992. Freebie and the Bean,6.6,49,1h 53m,3800.0
993. Troma's War,5.5,49,1h 31m,2600.0
994. The Pirates,6.5,49,2h 10m,4800.0
995. First Love,6.7,49,1h 48m,8400.0
996. Luck-Key,6.9,49,1h 52m,3400.0
997. Castle Keep,6.1,49,1h 47m,3600.0
998. The Hot Rock,6.8,49,1h 41m,7200.0
999. Chhota Bheem Aur Mayavi Gorgan,6.4,49,1h 5m,143.0
1000. Six-String Samurai,6.4,49,1h 31m,8300.0
1002. American Ninja 5,3.0,49,1h 42m,4500.0
1003. 24,7.8,49,2h 44m,25000.0
1004. Bon Cop Bad Cop,6.7,49,1h 57m,13000.0
1005. A Chinese Odyssey: Part One - Pandora's Box,7.5,49,1h 27m,8900.0
1006. Spaghettiman,5.3,49,1h 27m,726.0
1007. Housefull 4,3.6,49,2h 25m,15000.0
1009. The Flim-Flam Man,6.8,49,1h 44m,2600.0
1010. Memes & Nightmares,5.7,49,1h 21m,80.0
1011. Hum,6.9,49,3h 4m,3500.0
1012. Delta Farce,3.7,49,1h 30m,12000.0
1013. Leonard Part 6,2.2,49,1h 25m,8800.0
1014. Swordsman II,7.1,49,1h 52m,5000.0
1015. Catfight,5.9,49,1h 35m,7500.0
1016. Attack of the Killer Donuts,3.8,49,1h 25m,2300.0
1017. Mission Possible,6.5,49,1h 45m,2000.0
1018. Chhota Bheem and the Throne of Bali,6.3,49,2h 10m,391.0
1019. Battle Creek Brawl,5.7,49,1h 35m,6100.0
1020. Sarileru Neekevvaru,5.8,49,2h 49m,9500.0
1021. Rob N Roll,6.1,49,1h 38m,1500.0
1022. Spiders,3.4,49,1h 29m,4900.0
1023. Avengers of Justice: Farce Wars,2.4,49,1h 27m,817.0
"1024. Happy, Texas",6.3,49,1h 38m,10000.0
1025. Deaner '89,5.9,49,1h 30m,415.0
1026. The Crocodile Hunter: Collision Course,5.4,49,1h 30m,8400.0
1027. Aqua Teen Hunger Force Colon Movie Film for Theaters,6.7,49,1h 26m,15000.0
1028. Cat Run,5.5,49,1h 46m,5800.0
1029. Killing Cabos,7.4,49,1h 34m,6000.0
1030. Gurren Lagann the Movie: Childhood's End,7.6,49,1h 52m,2000.0
1031. Detective Chinatown 3,5.6,49,2h 16m,2900.0
1032. Gintama: The Final,8.5,49,1h 44m,3400.0
1033. Mind Benders,4.9,49,1h 27m,98.0
1034. Daphne & Velma,4.2,49,1h 12m,2500.0
1035. Sgt. Kabukiman N.Y.P.D.,5.7,49,1h 45m,3400.0
1036. The Specials,5.7,49,1h 22m,2600.0
1037. Hard to Die,4.8,49,1h 17m,1600.0
1038. Batman: Return of the Caped Crusaders,6.7,49,1h 18m,6700.0
1039. Andaz Apna Apna,8.0,49,2h 40m,56000.0
"1040. Cherry, Harry & Raquel!",5.3,49,1h 11m,1400.0
1041. Homo Erectus,3.5,49,1h 28m,2000.0
1042. The Big Mouth,5.5,49,1h 47m,1400.0
1043. Butcher Boys,3.5,49,1h 26m,1700.0
1044. The Master Plan,5.4,49,1h 31m,2700.0
1045. Winners & Sinners,6.6,49,1h 48m,6000.0
1046. Malibu Rescue,5.1,49,1h 8m,1600.0
1047. In the Line of Duty IV,7.1,49,1h 34m,1900.0
1048. Down River,2.3,49,1h 10m,619.0
